ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-06-23,1966.80169414212,1919.3990598934563,1995.089702120663,1966.80169414212,1966.80169414212,-9.50499558333854,-9.50499558333854,-9.50499558333854,-9.50499558333854,-9.50499558333854,-9.50499558333854,0.0,0.0,0.0,1957.2966985587814
2023-06-26,1965.6570858907585,1915.6924705210977,1992.2343735774423,1965.6570858907585,1965.6570858907585,-12.472479573111768,-12.472479573111768,-12.472479573111768,-12.472479573111768,-12.472479573111768,-12.472479573111768,0.0,0.0,0.0,1953.1846063176467
2023-06-27,1965.2755498069712,1919.327884641298,1996.7034652056425,1965.2755498069712,1965.2755498069712,-8.674730876375927,-8.674730876375927,-8.674730876375927,-8.674730876375927,-8.674730876375927,-8.674730876375927,0.0,0.0,0.0,1956.6008189305953
2023-06-28,1964.8940137231843,1919.021238575352,1994.0359080383737,1964.8940137231843,1964.8940137231843,-9.503886783963837,-9.503886783963837,-9.503886783963837,-9.503886783963837,-9.503886783963837,-9.503886783963837,0.0,0.0,0.0,1955.3901269392204
2023-06-29,1964.5124776393973,1918.1603825977309,1993.8229253831657,1964.5124776393973,1964.5124776393973,-9.299036300998099,-9.299036300998099,-9.299036300998099,-9.299036300998099,-9.299036300998099,-9.299036300998099,0.0,0.0,0.0,1955.2134413383992
2023-06-30,1964.1309415556102,1917.3969352675906,1990.5791815874425,1964.1309415556102,1964.1309415556102,-9.50499558327942,-9.50499558327942,-9.50499558327942,-9.50499558327942,-9.50499558327942,-9.50499558327942,0.0,0.0,0.0,1954.6259459723308
2023-07-03,1963.902180391564,1913.1912636077454,1985.992230273158,1963.902180391564,1963.902180391564,-12.472479573135628,-12.472479573135628,-12.472479573135628,-12.472479573135628,-12.472479573135628,-12.472479573135628,0.0,0.0,0.0,1951.4297008184283
2023-07-05,1963.7496729488664,1917.7626135023959,1994.3493272413532,1963.7496729488664,1963.7496729488664,-9.503886783962873,-9.503886783962873,-9.503886783962873,-9.503886783962873,-9.503886783962873,-9.503886783962873,0.0,0.0,0.0,1954.2457861649036
2023-07-06,1963.6734192275173,1917.4950361124916,1992.8487414564872,1963.6734192275173,1963.6734192275173,-9.299036301010156,-9.299036301010156,-9.299036301010156,-9.299036301010156,-9.299036301010156,-9.299036301010156,0.0,0.0,0.0,1954.3743829265072
2023-07-07,1963.5971655061685,1916.904575265493,1992.9194435329875,1963.5971655061685,1963.5971655061685,-9.50499558328559,-9.50499558328559,-9.50499558328559,-9.50499558328559,-9.50499558328559,-9.50499558328559,0.0,0.0,0.0,1954.092169922883
2023-07-10,1963.3684043421224,1913.631160266645,1988.9571895255533,1963.3684043421224,1963.3684043421224,-12.472479573133562,-12.472479573133562,-12.472479573133562,-12.472479573133562,-12.472479573133562,-12.472479573133562,0.0,0.0,0.0,1950.8959247689888
2023-07-11,1963.2921506207736,1914.5192523264147,1991.0984794572223,1963.2921506207736,1963.2921506207736,-8.674730876354454,-8.674730876354454,-8.674730876354454,-8.674730876354454,-8.674730876354454,-8.674730876354454,0.0,0.0,0.0,1954.617419744419
2023-07-12,1963.2158968994247,1915.8629553356116,1989.4564072227731,1963.2158968994247,1963.2158968994247,-9.503886783961905,-9.503886783961905,-9.503886783961905,-9.503886783961905,-9.503886783961905,-9.503886783961905,0.0,0.0,0.0,1953.7120101154628
2023-07-13,1963.1396431780759,1914.9231084141406,1992.1799862353037,1963.1396431780759,1963.1396431780759,-9.299036300982253,-9.299036300982253,-9.299036300982253,-9.299036300982253,-9.299036300982253,-9.299036300982253,0.0,0.0,0.0,1953.8406068770937
2023-07-14,1963.0633894311852,1914.0117169291523,1988.1816541517735,1963.0633894311852,1963.0633894311852,-9.504995583259113,-9.504995583259113,-9.504995583259113,-9.504995583259113,-9.504995583259113,-9.504995583259113,0.0,0.0,0.0,1953.558393847926
2023-07-17,1962.8346281905135,1913.9161725965794,1988.2669671762333,1962.8346281905135,1962.8346281905135,-12.472479573157418,-12.472479573157418,-12.472479573157418,-12.472479573157418,-12.472479573157418,-12.472479573157418,0.0,0.0,0.0,1950.362148617356
2023-07-18,1962.7583744436229,1917.5964461111635,1990.6297199899818,1962.7583744436229,1962.7583744436229,-8.674730876355119,-8.674730876355119,-8.674730876355119,-8.674730876355119,-8.674730876355119,-8.674730876355119,0.0,0.0,0.0,1954.0836435672677
2023-07-19,1962.6821206967325,1915.1448753724953,1993.2259954604406,1962.6821206967325,1962.6821206967325,-9.503886783959501,-9.503886783959501,-9.503886783959501,-9.503886783959501,-9.503886783959501,-9.503886783959501,0.0,0.0,0.0,1953.178233912773
2023-07-20,1962.6058669498418,1913.006096787071,1988.9484831153275,1962.6058669498418,1962.6058669498418,-9.299036300994311,-9.299036300994311,-9.299036300994311,-9.299036300994311,-9.299036300994311,-9.299036300994311,0.0,0.0,0.0,1953.3068306488476
2023-07-21,1962.5296132029514,1915.4551260059743,1993.271180569758,1962.5296132029514,1962.5296132029514,-9.504995583265279,-9.504995583265279,-9.504995583265279,-9.504995583265279,-9.504995583265279,-9.504995583265279,0.0,0.0,0.0,1953.024617619686
2023-07-24,1962.3008519622797,1910.968162328169,1989.2793982940452,1962.3008519622797,1962.3008519622797,-12.472479573082383,-12.472479573082383,-12.472479573082383,-12.472479573082383,-12.472479573082383,-12.472479573082383,0.0,0.0,0.0,1949.8283723891973
2023-07-25,1962.2245982153893,1914.092211623392,1987.676610208822,1962.2245982153893,1962.2245982153893,-8.674730876344379,-8.674730876344379,-8.674730876344379,-8.674730876344379,-8.674730876344379,-8.674730876344379,0.0,0.0,0.0,1953.5498673390448
2023-07-26,1962.1483442215708,1913.5169329394032,1988.9096456601203,1962.1483442215708,1962.1483442215708,-9.503886783963925,-9.503886783963925,-9.503886783963925,-9.503886783963925,-9.503886783963925,-9.503886783963925,0.0,0.0,0.0,1952.644457437607
2023-07-27,1962.0720902277524,1911.955191308698,1989.6654881093025,1962.0720902277524,1962.0720902277524,-9.29903630098527,-9.29903630098527,-9.29903630098527,-9.29903630098527,-9.29903630098527,-9.29903630098527,0.0,0.0,0.0,1952.773053926767
2023-07-28,1961.995836233934,1917.4243180483477,1987.8628342113943,1961.995836233934,1961.995836233934,-9.504995583238804,-9.504995583238804,-9.504995583238804,-9.504995583238804,-9.504995583238804,-9.504995583238804,0.0,0.0,0.0,1952.4908406506952
2023-07-31,1961.7670742524786,1914.126818335176,1988.6794311876452,1961.7670742524786,1961.7670742524786,-12.472479573106241,-12.472479573106241,-12.472479573106241,-12.472479573106241,-12.472479573106241,-12.472479573106241,0.0,0.0,0.0,1949.2945946793723
2023-08-01,1961.69082025866,1913.9994795436414,1988.9771961994295,1961.69082025866,1961.69082025866,-8.674730876345041,-8.674730876345041,-8.674730876345041,-8.674730876345041,-8.674730876345041,-8.674730876345041,0.0,0.0,0.0,1953.0160893823152
2023-08-02,1961.6145662648416,1914.718901079047,1989.4014555118438,1961.6145662648416,1961.6145662648416,-9.503886783957572,-9.503886783957572,-9.503886783957572,-9.503886783957572,-9.503886783957572,-9.503886783957572,0.0,0.0,0.0,1952.110679480884
2023-08-03,1961.5383122710234,1912.2374277476588,1989.1846664800353,1961.5383122710234,1961.5383122710234,-9.299036301018436,-9.299036301018436,-9.299036301018436,-9.299036301018436,-9.299036301018436,-9.299036301018436,0.0,0.0,0.0,1952.2392759700049
2023-08-04,1961.4620582772047,1912.9532705203433,1987.8372921642049,1961.4620582772047,1961.4620582772047,-9.504995583317216,-9.504995583317216,-9.504995583317216,-9.504995583317216,-9.504995583317216,-9.504995583317216,0.0,0.0,0.0,1951.9570626938876
2023-08-07,1959.9044226597769,1911.2924225613815,1983.6862668603287,1959.9044226597769,1959.9044226597769,-12.472479573104176,-12.472479573104176,-12.472479573104176,-12.472479573104176,-12.472479573104176,-12.472479573104176,0.0,0.0,0.0,1947.4319430866726
2023-08-08,1959.3852107873008,1910.143608191468,1988.367231259453,1959.3852107873008,1959.3852107873008,-8.674730876334305,-8.674730876334305,-8.674730876334305,-8.674730876334305,-8.674730876334305,-8.674730876334305,0.0,0.0,0.0,1950.7104799109666
2023-08-09,1958.8659989148248,1912.1023467185066,1989.1631989229427,1958.8659989148248,1958.8659989148248,-9.503886783960551,-9.503886783960551,-9.503886783960551,-9.503886783960551,-9.503886783960551,-9.503886783960551,0.0,0.0,0.0,1949.3621121308643
2023-08-10,1958.346787042349,1912.4338404270522,1988.0585924310114,1958.346787042349,1958.346787042349,-9.29903630100939,-9.29903630100939,-9.29903630100939,-9.29903630100939,-9.29903630100939,-9.29903630100939,0.0,0.0,0.0,1949.0477507413395
2023-08-11,1957.827575169873,1908.6818237983596,1985.7314280984208,1957.827575169873,1957.827575169873,-9.50499558329074,-9.50499558329074,-9.50499558329074,-9.50499558329074,-9.50499558329074,-9.50499558329074,0.0,0.0,0.0,1948.3225795865822
2023-08-14,1956.269939552445,1905.71508634031,1979.9389408556656,1956.269939552445,1956.269939552445,-12.472479573153958,-12.472479573153958,-12.472479573153958,-12.472479573153958,-12.472479573153958,-12.472479573153958,0.0,0.0,0.0,1943.797459979291
2023-08-15,1955.750727679969,1910.2087101319344,1985.8680035684852,1955.750727679969,1955.750727679969,-8.67473087636841,-8.67473087636841,-8.67473087636841,-8.67473087636841,-8.67473087636841,-8.67473087636841,0.0,0.0,0.0,1947.0759968036007
2023-08-16,1955.2315158074932,1905.6745378983303,1984.5742142102547,1955.2315158074932,1955.2315158074932,-9.503886783954202,-9.503886783954202,-9.503886783954202,-9.503886783954202,-9.503886783954202,-9.503886783954202,0.0,0.0,0.0,1945.727629023539
2023-08-17,1954.7122788815277,1908.575950841002,1982.105450214373,1954.7122788815277,1954.7122788815277,-9.29903630100035,-9.29903630100035,-9.29903630100035,-9.29903630100035,-9.29903630100035,-9.29903630100035,0.0,0.0,0.0,1945.4132425805274
2023-08-18,1954.1930419555622,1906.2768979942002,1982.6336243657834,1954.1930419555622,1954.1930419555622,-9.504995583296905,-9.504995583296905,-9.504995583296905,-9.504995583296905,-9.504995583296905,-9.504995583296905,0.0,0.0,0.0,1944.6880463722653
2023-08-21,1952.6353311776656,1901.8752281642744,1977.112926483637,1952.6353311776656,1952.6353311776656,-12.47247957315189,-12.47247957315189,-12.47247957315189,-12.47247957315189,-12.47247957315189,-12.47247957315189,0.0,0.0,0.0,1940.1628516045137
2023-08-22,1952.1160942517004,1904.735885687595,1981.2730706312732,1952.1160942517004,1952.1160942517004,-8.674730876357673,-8.674730876357673,-8.674730876357673,-8.674730876357673,-8.674730876357673,-8.674730876357673,0.0,0.0,0.0,1943.4413633753427
2023-08-23,1951.596857325735,1904.6757936612955,1977.5059689251555,1951.596857325735,1951.596857325735,-9.503886783958627,-9.503886783958627,-9.503886783958627,-9.503886783958627,-9.503886783958627,-9.503886783958627,0.0,0.0,0.0,1942.0929705417764
2023-08-24,1951.0776203997696,1903.7259629206196,1979.9714885140663,1951.0776203997696,1951.0776203997696,-9.299036301012412,-9.299036301012412,-9.299036301012412,-9.299036301012412,-9.299036301012412,-9.299036301012412,0.0,0.0,0.0,1941.7785840987572
2023-08-25,1950.558383473804,1900.6466935343847,1979.1888593091294,1950.558383473804,1950.558383473804,-9.50499558323779,-9.50499558323779,-9.50499558323779,-9.50499558323779,-9.50499558323779,-9.50499558323779,0.0,0.0,0.0,1941.0533878905662
2023-08-28,1949.0006726959075,1900.0192470214813,1973.6030297147793,1949.0006726959075,1949.0006726959075,-12.472479573149824,-12.472479573149824,-12.472479573149824,-12.472479573149824,-12.472479573149824,-12.472479573149824,0.0,0.0,0.0,1936.5281931227578
2023-08-29,1948.26040383649,1902.698341978355,1977.9613775393605,1948.26040383649,1948.26040383649,-8.67473087635833,-8.67473087635833,-8.67473087635833,-8.67473087635833,-8.67473087635833,-8.67473087635833,0.0,0.0,0.0,1939.5856729601317
2023-08-30,1947.5201349770725,1901.1000250724521,1975.3560314517629,1947.5201349770725,1947.5201349770725,-9.50388678395766,-9.50388678395766,-9.50388678395766,-9.50388678395766,-9.50388678395766,-9.50388678395766,0.0,0.0,0.0,1938.016248193115
2023-08-31,1946.779866117655,1902.2178941517213,1973.5500588350515,1946.779866117655,1946.779866117655,-9.299036300963401,-9.299036300963401,-9.299036300963401,-9.299036300963401,-9.299036300963401,-9.299036300963401,0.0,0.0,0.0,1937.4808298166915
2023-09-01,1946.0395972582376,1898.7925561325549,1973.0353318036214,1946.0395972582376,1946.0395972582376,-9.504995583243957,-9.504995583243957,-9.504995583243957,-9.504995583243957,-9.504995583243957,-9.504995583243957,0.0,0.0,0.0,1936.5346016749936
2023-09-05,1943.0785218205676,1898.1868749399969,1974.0801490812748,1943.0785218205676,1943.0785218205676,-8.674730876381037,-8.674730876381037,-8.674730876381037,-8.674730876381037,-8.674730876381037,-8.674730876381037,0.0,0.0,0.0,1934.4037909441865
2023-09-06,1942.3382529611501,1897.7186939403125,1971.7721915616794,1942.3382529611501,1942.3382529611501,-9.503886783956693,-9.503886783956693,-9.503886783956693,-9.503886783956693,-9.503886783956693,-9.503886783956693,0.0,0.0,0.0,1932.8343661771935
2023-09-07,1941.5979841017324,1894.6380815719963,1967.295173694394,1941.5979841017324,1941.5979841017324,-9.299036300996566,-9.299036300996566,-9.299036300996566,-9.299036300996566,-9.299036300996566,-9.299036300996566,0.0,0.0,0.0,1932.298947800736
2023-09-08,1940.857715242315,1894.4257685258979,1967.6227287855772,1940.857715242315,1940.857715242315,-9.504995583250123,-9.504995583250123,-9.504995583250123,-9.504995583250123,-9.504995583250123,-9.504995583250123,0.0,0.0,0.0,1931.3527196590649
2023-09-11,1938.6368618019046,1888.1526276220422,1963.7774329865397,1938.6368618019046,1938.6368618019046,-12.472479573072722,-12.472479573072722,-12.472479573072722,-12.472479573072722,-12.472479573072722,-12.472479573072722,0.0,0.0,0.0,1926.164382228832
2023-09-12,1937.8965773217678,1889.1309157444123,1965.3268681009486,1937.8965773217678,1937.8965773217678,-8.6747308763817,-8.6747308763817,-8.6747308763817,-8.6747308763817,-8.6747308763817,-8.6747308763817,0.0,0.0,0.0,1929.221846445386
2023-09-13,1937.156292841631,1891.3390382893563,1966.781411167996,1937.156292841631,1937.156292841631,-9.503886783955734,-9.503886783955734,-9.503886783955734,-9.503886783955734,-9.503886783955734,-9.503886783955734,0.0,0.0,0.0,1927.6524060576753
2023-09-14,1936.4160083614945,1886.3897864274459,1962.9568510559577,1936.4160083614945,1936.4160083614945,-9.299036300987522,-9.299036300987522,-9.299036300987522,-9.299036300987522,-9.299036300987522,-9.299036300987522,0.0,0.0,0.0,1927.116972060507
2023-09-15,1935.6757238813575,1888.2507895927588,1963.1161021040007,1935.6757238813575,1935.6757238813575,-9.504995583223648,-9.504995583223648,-9.504995583223648,-9.504995583223648,-9.504995583223648,-9.504995583223648,0.0,0.0,0.0,1926.1707282981338
2023-09-18,1933.4548704409474,1883.3283343991995,1958.1498908883148,1933.4548704409474,1933.4548704409474,-12.472479573122502,-12.472479573122502,-12.472479573122502,-12.472479573122502,-12.472479573122502,-12.472479573122502,0.0,0.0,0.0,1920.982390867825
2023-09-19,1932.7145859608104,1886.1308463786725,1960.5466164755953,1932.7145859608104,1932.7145859608104,-8.674730876359565,-8.674730876359565,-8.674730876359565,-8.674730876359565,-8.674730876359565,-8.674730876359565,0.0,0.0,0.0,1924.039855084451
2023-09-20,1931.9743014806734,1885.304528081202,1963.2746217772446,1931.9743014806734,1931.9743014806734,-9.503886783960157,-9.503886783960157,-9.503886783960157,-9.503886783960157,-9.503886783960157,-9.503886783960157,0.0,0.0,0.0,1922.4704146967133
2023-09-21,1931.2340167209604,1883.280041272734,1959.7727070865296,1931.2340167209604,1931.2340167209604,-9.299036300999584,-9.299036300999584,-9.299036300999584,-9.299036300999584,-9.299036300999584,-9.299036300999584,0.0,0.0,0.0,1921.9349804199608
2023-09-22,1930.4937319612472,1883.4825326254045,1958.2611494588343,1930.4937319612472,1930.4937319612472,-9.50499558330206,-9.50499558330206,-9.50499558330206,-9.50499558330206,-9.50499558330206,-9.50499558330206,0.0,0.0,0.0,1920.988736377945
2023-09-25,1928.2728776821082,1878.6190548121976,1954.0235568637534,1928.2728776821082,1928.2728776821082,-12.472479573120436,-12.472479573120436,-12.472479573120436,-12.472479573120436,-12.472479573120436,-12.472479573120436,0.0,0.0,0.0,1915.8003981089878
2023-09-26,1927.5325929223952,1882.7111610981988,1954.6255681852817,1927.5325929223952,1927.5325929223952,-8.674730876360227,-8.674730876360227,-8.674730876360227,-8.674730876360227,-8.674730876360227,-8.674730876360227,0.0,0.0,0.0,1918.857862046035
2023-09-27,1926.7923081626823,1878.2057487010395,1955.8424100301747,1926.7923081626823,1926.7923081626823,-9.503886783957748,-9.503886783957748,-9.503886783957748,-9.503886783957748,-9.503886783957748,-9.503886783957748,0.0,0.0,0.0,1917.2884213787245
2023-09-28,1926.0520234029693,1877.6810515448974,1953.4372388516747,1926.0520234029693,1926.0520234029693,-9.299036301011645,-9.299036301011645,-9.299036301011645,-9.299036301011645,-9.299036301011645,-9.299036301011645,0.0,0.0,0.0,1916.7529871019576
2023-09-29,1925.3117386432561,1879.4619692056942,1955.0218658063666,1925.3117386432561,1925.3117386432561,-9.504995583242943,-9.504995583242943,-9.504995583242943,-9.504995583242943,-9.504995583242943,-9.504995583242943,0.0,0.0,0.0,1915.806743060013
2023-10-02,1923.0908843641173,1872.759602197067,1946.2417453452927,1923.0908843641173,1923.0908843641173,-12.472479573144296,-12.472479573144296,-12.472479573144296,-12.472479573144296,-12.472479573144296,-12.472479573144296,0.0,0.0,0.0,1910.618404790973
2023-10-03,1925.1091964485138,1879.7981336609203,1955.758612997318,1925.1091964485138,1925.1091964485138,-8.67473087636089,-8.67473087636089,-8.67473087636089,-8.67473087636089,-8.67473087636089,-8.67473087636089,0.0,0.0,0.0,1916.434465572153
2023-10-04,1927.1275085329103,1880.133268848164,1954.8901852991194,1927.1275085329103,1927.1275085329103,-9.50388678396217,-9.50388678396217,-9.50388678396217,-9.50388678396217,-9.50388678396217,-9.50388678396217,0.0,0.0,0.0,1917.6236217489482
2023-10-05,1929.1458206173072,1882.9381861265244,1958.0568789754814,1929.1458206173072,1929.1458206173072,-9.299036301023708,-9.299036301023708,-9.299036301023708,-9.299036301023708,-9.299036301023708,-9.299036301023708,0.0,0.0,0.0,1919.8467843162834
2023-10-06,1931.1641327017035,1884.7599136675963,1959.7689967562917,1931.1641327017035,1931.1641327017035,-9.504995583249107,-9.504995583249107,-9.504995583249107,-9.504995583249107,-9.504995583249107,-9.504995583249107,0.0,0.0,0.0,1921.6591371184543
2023-10-09,1937.2190689548934,1889.1332616076322,1963.0644709911999,1937.2190689548934,1937.2190689548934,-12.472479573069256,-12.472479573069256,-12.472479573069256,-12.472479573069256,-12.472479573069256,-12.472479573069256,0.0,0.0,0.0,1924.7465893818242
2023-10-10,1939.2373810392899,1896.0005899178282,1970.364228131821,1939.2373810392899,1939.2373810392899,-8.674730876338753,-8.674730876338753,-8.674730876338753,-8.674730876338753,-8.674730876338753,-8.674730876338753,0.0,0.0,0.0,1930.562650162951
2023-10-11,1941.2556931236863,1894.3323898417816,1970.2935211040626,1941.2556931236863,1941.2556931236863,-9.50388678395582,-9.50388678395582,-9.50388678395582,-9.50388678395582,-9.50388678395582,-9.50388678395582,0.0,0.0,0.0,1931.7518063397306
2023-10-12,1943.2740052080828,1898.9149700321038,1974.0221085408805,1943.2740052080828,1943.2740052080828,-9.299036301014663,-9.299036301014663,-9.299036301014663,-9.299036301014663,-9.299036301014663,-9.299036301014663,0.0,0.0,0.0,1933.9749689070682
2023-10-13,1945.2949117730802,1894.6938548394864,1973.6756383609752,1945.2949117730802,1945.2949117730802,-9.504995583327519,-9.504995583327519,-9.504995583327519,-9.504995583327519,-9.504995583327519,-9.504995583327519,0.0,0.0,0.0,1935.7899161897526
2023-10-16,1951.3576314680715,1901.236003309532,1976.2490108271759,1951.3576314680715,1951.3576314680715,-12.472479573093116,-12.472479573093116,-12.472479573093116,-12.472479573093116,-12.472479573093116,-12.472479573093116,0.0,0.0,0.0,1938.8851518949784
2023-10-17,1953.3785380330685,1906.6137328810782,1981.0117326533634,1953.3785380330685,1953.3785380330685,-8.674730876339419,-8.674730876339419,-8.674730876339419,-8.674730876339419,-8.674730876339419,-8.674730876339419,0.0,0.0,0.0,1944.703807156729
2023-10-18,1955.3994445980654,1908.2909866638813,1983.6988319287495,1955.3994445980654,1955.3994445980654,-9.50388678396024,-9.50388678396024,-9.50388678396024,-9.50388678396024,-9.50388678396024,-9.50388678396024,0.0,0.0,0.0,1945.8955578141051
2023-10-19,1957.4203511630626,1910.4224881154482,1986.9075372586183,1957.4203511630626,1957.4203511630626,-9.299036301007861,-9.299036301007861,-9.299036301007861,-9.299036301007861,-9.299036301007861,-9.299036301007861,0.0,0.0,0.0,1948.1213148620548
2023-10-20,1959.4412577280598,1911.057942310375,1988.4674019137055,1959.4412577280598,1959.4412577280598,-9.504995583333686,-9.504995583333686,-9.504995583333686,-9.504995583333686,-9.504995583333686,-9.504995583333686,0.0,0.0,0.0,1949.936262144726
2023-10-23,1965.5039774230513,1916.849761783715,1988.9003529192748,1965.5039774230513,1965.5039774230513,-12.472479573116974,-12.472479573116974,-12.472479573116974,-12.472479573116974,-12.472479573116974,-12.472479573116974,0.0,0.0,0.0,1953.0314978499343
2023-10-24,1967.524883988048,1922.4535757357169,1995.6697313776283,1967.524883988048,1967.524883988048,-8.674730876373522,-8.674730876373522,-8.674730876373522,-8.674730876373522,-8.674730876373522,-8.674730876373522,0.0,0.0,0.0,1958.8501531116744
2023-10-25,1969.545790469281,1923.168910380129,1999.7635115596354,1969.545790469281,1969.545790469281,-9.50388678396466,-9.50388678396466,-9.50388678396466,-9.50388678396466,-9.50388678396466,-9.50388678396466,0.0,0.0,0.0,1960.0419036853164
2023-10-26,1971.5666969505141,1923.0535570958616,1999.7340031048052,1971.5666969505141,1971.5666969505141,-9.299036300998818,-9.299036300998818,-9.299036300998818,-9.299036300998818,-9.299036300998818,-9.299036300998818,0.0,0.0,0.0,1962.2676606495154
2023-10-27,1973.587603431747,1924.0523306216821,2002.2128531154412,1973.587603431747,1973.587603431747,-9.504995583307212,-9.504995583307212,-9.504995583307212,-9.504995583307212,-9.504995583307212,-9.504995583307212,0.0,0.0,0.0,1964.08260784844
2023-10-30,1979.650322875446,1928.7155823841783,2006.113951235019,1979.650322875446,1979.650322875446,-12.472479573140834,-12.472479573140834,-12.472479573140834,-12.472479573140834,-12.472479573140834,-12.472479573140834,0.0,0.0,0.0,1967.177843302305
2023-10-31,1981.671229356679,1936.0014506822456,2010.6120763871418,1981.671229356679,1981.671229356679,-8.674730876374184,-8.674730876374184,-8.674730876374184,-8.674730876374184,-8.674730876374184,-8.674730876374184,0.0,0.0,0.0,1972.9964984803048
2023-11-01,1983.6921358379118,1937.9379175271254,2013.3093659540991,1983.6921358379118,1983.6921358379118,-9.503886783958313,-9.503886783958313,-9.503886783958313,-9.503886783958313,-9.503886783958313,-9.503886783958313,0.0,0.0,0.0,1974.1882490539535
2023-11-02,1985.7130423191447,1937.2946750459396,2012.9664514119045,1985.7130423191447,1985.7130423191447,-9.299036301031983,-9.299036301031983,-9.299036301031983,-9.299036301031983,-9.299036301031983,-9.299036301031983,0.0,0.0,0.0,1976.4140060181128
2023-11-03,1987.733948800378,1941.6147101988943,2016.121590825747,1987.733948800378,1987.733948800378,-9.504995583280737,-9.504995583280737,-9.504995583280737,-9.504995583280737,-9.504995583280737,-9.504995583280737,0.0,0.0,0.0,1978.2289532170971
2023-11-06,1993.7950679532894,1944.5465725575452,2018.42862870288,1993.7950679532894,1993.7950679532894,-12.472479573138767,-12.472479573138767,-12.472479573138767,-12.472479573138767,-12.472479573138767,-12.472479573138767,0.0,0.0,0.0,1981.3225883801506
2023-11-07,1995.81544100426,1950.4927950970614,2024.1474778528768,1995.81544100426,1995.81544100426,-8.674730876363448,-8.674730876363448,-8.674730876363448,-8.674730876363448,-8.674730876363448,-8.674730876363448,0.0,0.0,0.0,1987.1407101278967
2023-11-08,1997.8358140552307,1949.3368181153526,2026.2588594304998,1997.8358140552307,1997.8358140552307,-9.503886783962734,-9.503886783962734,-9.503886783962734,-9.503886783962734,-9.503886783962734,-9.503886783962734,0.0,0.0,0.0,1988.331927271268
2023-11-09,1999.856187106201,1953.7441259736204,2031.3421294536247,1999.856187106201,1999.856187106201,-9.299036300982976,-9.299036300982976,-9.299036300982976,-9.299036300982976,-9.299036300982976,-9.299036300982976,0.0,0.0,0.0,1990.557150805218
2023-11-10,2001.8765601571718,1953.910907866842,2029.5514359521749,2001.8765601571718,2001.8765601571718,-9.50499558325426,-9.50499558325426,-9.50499558325426,-9.50499558325426,-9.50499558325426,-9.50499558325426,0.0,0.0,0.0,1992.3715645739176
2023-11-13,2007.9376793100832,1957.4109573450803,2033.2124842000394,2007.9376793100832,2007.9376793100832,-12.472479573188552,-12.472479573188552,-12.472479573188552,-12.472479573188552,-12.472479573188552,-12.472479573188552,0.0,0.0,0.0,1995.4651997368946
2023-11-14,2009.9580523610541,1964.6250044835863,2038.2673882677716,2009.9580523610541,2009.9580523610541,-8.67473087635271,-8.67473087635271,-8.67473087635271,-8.67473087635271,-8.67473087635271,-8.67473087635271,0.0,0.0,0.0,2001.2833214847014
2023-11-15,2011.9784254120245,1966.7664007393068,2040.8542716061586,2011.9784254120245,2011.9784254120245,-9.503886783960327,-9.503886783960327,-9.503886783960327,-9.503886783960327,-9.503886783960327,-9.503886783960327,0.0,0.0,0.0,2002.4745386280642
2023-11-16,2012.6918725575156,1965.416271893989,2039.2815371888191,2012.6918725575156,2012.6918725575156,-9.299036300995034,-9.299036300995034,-9.299036300995034,-9.299036300995034,-9.299036300995034,-9.299036300995034,0.0,0.0,0.0,2003.3928362565205
2023-11-17,2013.4053197030069,1967.2982995880807,2042.0026980525604,2013.4053197030069,2013.4053197030069,-9.504995583260428,-9.504995583260428,-9.504995583260428,-9.504995583260428,-9.504995583260428,-9.504995583260428,0.0,0.0,0.0,2003.9003241197465
2023-11-20,2015.54566113948,1967.688302288659,2042.2029846809803,2015.54566113948,2015.54566113948,-12.472479573087588,-12.472479573087588,-12.472479573087588,-12.472479573087588,-12.472479573087588,-12.472479573087588,0.0,0.0,0.0,2003.0731815663923
2023-11-21,2016.259108284971,1973.4553510948972,2046.0438799709673,2016.259108284971,2016.259108284971,-8.67473087634197,-8.67473087634197,-8.67473087634197,-8.67473087634197,-8.67473087634197,-8.67473087634197,0.0,0.0,0.0,2007.584377408629
2023-11-22,2016.972555430462,1967.3192649198518,2042.7432865000592,2016.972555430462,2016.972555430462,-9.503886783959365,-9.503886783959365,-9.503886783959365,-9.503886783959365,-9.503886783959365,-9.503886783959365,0.0,0.0,0.0,2007.4686686465027
2023-11-24,2018.3994497214444,1972.7027677341423,2046.2336268299473,2018.3994497214444,2018.3994497214444,-9.504995583201309,-9.504995583201309,-9.504995583201309,-9.504995583201309,-9.504995583201309,-9.504995583201309,0.0,0.0,0.0,2008.8944541382432
2023-11-27,2020.5397911579175,1971.1626335170668,2047.4009552912992,2020.5397911579175,2020.5397911579175,-12.472479573111444,-12.472479573111444,-12.472479573111444,-12.472479573111444,-12.472479573111444,-12.472479573111444,0.0,0.0,0.0,2008.067311584806
2023-11-28,2021.2532383034088,1972.7108921545307,2050.273378300879,2021.2532383034088,2021.2532383034088,-8.674730876342636,-8.674730876342636,-8.674730876342636,-8.674730876342636,-8.674730876342636,-8.674730876342636,0.0,0.0,0.0,2012.5785074270661
